,Unnamed: 0,claim_no,pmt_no,occurrence_period,occurrence_time,claim_size,notidel,setldel,payment_time,payment_period,payment_size,payment_inflated,payment_delay,noti_period,settle_period,development_period,is_settled,payment_size_cumulative,log1_paid_cumulative,train_ind,train_ind_time,cv_ind
9156,9157,1746,1,19,18.9304528087378,182449.201680675,1.06765412411866,11.1748707469101,22.5870678210939,23,12473.9188228101,12473.9188228101,2.58896088823745,20,32,4,False,12473.9188228101,9.431475413408977,True,True,3
9157,9158,1746,2,19,18.9304528087378,182449.201680675,1.06765412411866,11.1748707469101,26.8600918280014,27,13800.7946197755,13800.7946197755,4.2730240069075,20,32,8,False,26274.7134425856,10.176400348281774,True,True,2
9158,9159,1746,3,19,18.9304528087378,182449.201680675,1.06765412411866,11.1748707469101,29.798639885279,30,143907.663471652,143907.663471652,2.93854805727765,20,32,11,False,170182.3769142376,12.044631822397635,True,True,0
9160,9161,1747,1,19,18.6995601835661,116750.062150961,0.664547787482934,10.7016140343361,21.7037180362568,22,3273.44947519667,3273.44947519667,2.33961006520785,20,31,3,False,3273.44947519667,8.093905034762512,True,True,2
9161,9162,1747,2,19,18.6995601835661,116750.062150961,0.664547787482934,10.7016140343361,23.0984584751322,24,3621.22832127538,3621.22832127538,1.39474043887538,20,31,5,False,6894.6777964720495,8.83865008800255,True,True,4
9162,9163,1747,3,19,18.6995601835661,116750.062150961,0.664547787482934,10.7016140343361,26.3115787220222,27,3786.59675960625,3786.59675960625,3.21312024688995,20,31,8,False,10681.2745560783,9.276341063254138,True,True,2
9163,9164,1747,4,19,18.6995601835661,116750.062150961,0.664547787482934,10.7016140343361,28.6573760074442,29,96257.8811227111,96257.8811227111,2.34579728542205,20,31,10,False,106939.1556787894,11.580024664259932,True,True,4
9165,9166,1748,1,19,18.2703459516633,569231.239934216,1.0018984823073,18.5628508968931,20.7704286513389,21,5633.01124610208,5633.01124610208,1.49818421736827,20,38,2,False,5633.01124610208,8.636576944547581,True,True,1
9166,9167,1748,2,19,18.2703459516633,569231.239934216,1.0018984823073,18.5628508968931,21.9537703454659,22,4935.32144584613,4935.32144584613,1.18334169412703,20,38,3,False,10568.33269194821,9.265711944605341,True,True,2
9167,9168,1748,3,19,18.2703459516633,569231.239934216,1.0018984823073,18.5628508968931,24.0776603981233,25,4228.28112336848,4228.28112336848,2.12389005265735,20,38,6,False,14796.61381531669,9.602221218058645,True,True,0
9168,9169,1748,4,19,18.2703459516633,569231.239934216,1.0018984823073,18.5628508968931,25.4549635555138,26,5162.45663560604,5162.45663560604,1.37730315739051,20,38,7,False,19959.07045092273,9.901489079464573,True,True,1
9169,9170,1748,5,19,18.2703459516633,569231.239934216,1.0018984823073,18.5628508968931,26.2726617271705,27,4634.84288269518,4634.84288269518,0.817698171656666,20,38,8,False,24593.91333361791,10.110294925483363,True,True,2
9170,9171,1748,6,19,18.2703459516633,569231.239934216,1.0018984823073,18.5628508968931,27.4321833953732,28,5641.06189216485,5641.06189216485,1.15952166820271,20,38,9,False,30234.97522578276,10.316787727050135,True,True,3
9171,9172,1748,7,19,18.2703459516633,569231.239934216,1.0018984823073,18.5628508968931,28.2157309123037,29,4931.54799896566,4931.54799896566,0.783547516930517,20,38,10,False,35166.523224748424,10.46787830003537,True,True,4
9172,9173,1748,8,19,18.2703459516633,569231.239934216,1.0018984823073,18.5628508968931,29.7691796286158,30,5133.81944032525,5133.81944032525,1.55344871631212,20,38,11,False,40300.34266507367,10.604140064130991,True,True,0
9173,9174,1748,9,19,18.2703459516633,569231.239934216,1.0018984823073,18.5628508968931,31.0071256202143,32,4820.91794952194,4820.91794952194,1.23794599159849,20,38,13,False,45121.26061459561,10.717130987190702,True,True,2
9174,9175,1748,10,19,18.2703459516633,569231.239934216,1.0018984823073,18.5628508968931,32.2361448029308,33,5450.83421240803,5450.83421240803,1.22901918271647,20,38,14,False,50572.09482700364,10.831174991074375,True,True,3
9175,9176,1748,11,19,18.2703459516633,569231.239934216,1.0018984823073,18.5628508968931,33.2208886148427,34,5590.82546229495,5590.82546229495,0.984743811911912,20,38,15,False,56162.92028929859,10.936029841984515,True,True,4
9176,9177,1748,12,19,18.2703459516633,569231.239934216,1.0018984823073,18.5628508968931,34.0918055338862,35,4500.85699301596,4500.85699301596,0.870916919043552,20,38,16,False,60663.77728231455,11.013118533207736,True,True,0
9177,9178,1748,13,19,18.2703459516633,569231.239934216,1.0018984823073,18.5628508968931,34.6628747543341,35,4206.42849173987,4206.42849173987,0.571069220447844,20,38,16,False,64870.20577405442,11.080159133579514,True,True,0
9178,9179,1748,14,19,18.2703459516633,569231.239934216,1.0018984823073,18.5628508968931,36.7596734039996,37,468935.325972451,468935.325972451,2.09679864966549,20,38,18,False,533805.5317465054,13.187788752195617,True,True,2
9180,9181,1749,1,19,18.9733532886021,9992.12497763301,0.34948728705229,3.78999471910936,21.7131193566005,22,4738.62653626578,4738.62653626578,2.39027878094615,20,24,3,False,4738.62653626578,8.463713621767695,True,True,2
9182,9183,1750,1,19,18.053230100777,106170.257598716,1.48456802715535,12.7226340059912,20.5328644593898,21,2226.27939629791,2226.27939629791,0.995066331457477,20,33,2,False,2226.27939629791,7.70853611798617,False,True,1
9183,9184,1750,2,19,18.053230100777,106170.257598716,1.48456802715535,12.7226340059912,21.7539789622717,22,2418.6228548641,2418.6228548641,1.22111450288186,20,33,3,False,4644.90225116201,8.443740873755173,False,True,2
9184,9185,1750,3,19,18.053230100777,106170.257598716,1.48456802715535,12.7226340059912,22.511113174961,23,1934.34945925747,1934.34945925747,0.757134212689287,20,33,4,False,6579.25171041948,8.791828277450845,False,True,3
9185,9186,1750,4,19,18.053230100777,106170.257598716,1.48456802715535,12.7226340059912,23.4343355963347,24,2220.89898694677,2220.89898694677,0.923222421373693,20,33,5,False,8800.15069736625,9.082637752982162,False,True,4
9186,9187,1750,5,19,18.053230100777,106170.257598716,1.48456802715535,12.7226340059912,23.8790284416295,24,1606.3250882302,1606.3250882302,0.444692845294804,20,33,5,False,10406.475785596449,9.250279652436248,False,True,4
9187,9188,1750,6,19,18.053230100777,106170.257598716,1.48456802715535,12.7226340059912,25.321352983212,26,2269.60890771514,2269.60890771514,1.44232454158257,20,33,7,False,12676.08469331159,9.447551287780303,False,True,1
9188,9189,1750,7,19,18.053230100777,106170.257598716,1.48456802715535,12.7226340059912,26.5058061720223,27,1950.21237456757,1950.21237456757,1.18445318881029,20,33,8,False,14626.29706787916,9.590644724237094,False,True,2
9189,9190,1750,8,19,18.053230100777,106170.257598716,1.48456802715535,12.7226340059912,27.3596408038684,28,2169.16145410551,2169.16145410551,0.853834631846073,20,33,9,False,16795.45852198467,9.728923340906613,False,True,3
9190,9191,1750,9,19,18.053230100777,106170.257598716,1.48456802715535,12.7226340059912,28.6288211165987,29,2012.95331354113,2012.95331354113,1.26918031273025,20,33,10,False,18808.4118355258,9.842112653094121,False,True,4
9191,9192,1750,10,19,18.053230100777,106170.257598716,1.48456802715535,12.7226340059912,29.9160099755269,30,2202.10191119486,2202.10191119486,1.28718885892821,20,33,11,False,21010.51374672066,9.95282584011184,False,True,0
9192,9193,1750,11,19,18.053230100777,106170.257598716,1.48456802715535,12.7226340059912,31.1505331110414,32,76578.0041436788,76578.0041436788,1.23452313551451,20,33,13,False,97588.51789039947,11.488525367969595,False,True,2
9194,9195,1751,1,19,18.5987117579207,51384.7580822694,1.55582092583631,10.6861239528944,25.1288783869677,26,4761.87746206506,4761.87746206506,4.97434570321071,21,31,7,False,4761.87746206506,8.468607273420798,False,True,1
9195,9196,1751,2,19,18.5987117579207,51384.7580822694,1.55582092583631,10.6861239528944,26.8309991335155,27,4415.36242910019,4415.36242910019,1.70212074654776,21,31,8,False,9177.239891165249,9.124590732242883,False,True,2
9196,9197,1751,3,19,18.5987117579207,51384.7580822694,1.55582092583631,10.6861239528944,29.4537171434089,30,37934.141814385,37934.141814385,2.62271800989344,21,31,11,False,47111.38170555025,10.760291126679169,False,True,0
9198,9199,1752,1,19,18.6563383140601,164459.070552935,0.688695815777486,13.1988671263188,22.446856084861,23,11308.2285848082,11308.2285848082,3.10182195502341,20,33,4,False,11308.2285848082,9.333374360312575,False,True,3
9199,9200,1752,2,19,18.6563383140601,164459.070552935,0.688695815777486,13.1988671263188,26.2904449867088,27,9826.91333825894,9826.91333825894,3.8435889018478,20,33,8,False,21135.141923067138,9.95873974149482,False,True,2
9200,9201,1752,3,19,18.6563383140601,164459.070552935,0.688695815777486,13.1988671263188,31.1972706678119,32,128182.314141686,128182.314141686,4.90682568110306,20,33,13,False,149317.45606475315,11.91383659319977,False,True,2
9202,9203,1753,1,19,18.7726651022676,148871.964806443,0.41228344436516,12.3430417876291,21.8487742664559,22,6537.76946314588,6537.76946314588,2.66382571982306,20,32,3,False,6537.76946314588,8.7855042712655,False,True,2
9203,9204,1753,2,19,18.7726651022676,148871.964806443,0.41228344436516,12.3430417876291,23.6860741283399,24,6109.36982269903,6109.36982269903,1.83729986188405,20,32,5,False,12647.13928584491,9.445265391308503,False,True,4
9204,9205,1753,3,19,18.7726651022676,148871.964806443,0.41228344436516,12.3430417876291,26.2974778449845,27,6877.87066023448,6877.87066023448,2.61140371664463,20,32,8,False,19525.00994607939,9.879502699161673,False,True,2
9205,9206,1753,4,19,18.7726651022676,148871.964806443,0.41228344436516,12.3430417876291,27.9563831770224,28,6950.92781881399,6950.92781881399,1.65890533203782,20,32,9,False,26475.93776489338,10.184029360044004,False,True,3
9206,9207,1753,5,19,18.7726651022676,148871.964806443,0.41228344436516,12.3430417876291,30.8564881984317,31,109906.777595936,109906.777595936,2.90010502140933,20,32,12,False,136382.71536082937,11.823227628413859,False,True,1
9208,9209,1754,1,19,18.7468325574882,64089.2367801103,1.1008065128136,7.05717514366745,20.5023290984557,21,1588.33693238789,1588.33693238789,0.654690028153841,20,27,2,False,1588.33693238789,7.371072184580315,True,True,1
9209,9210,1754,2,19,18.7468325574882,64089.2367801103,1.1008065128136,7.05717514366745,21.1640688505296,22,1290.1009702046,1290.1009702046,0.661739752073896,20,27,3,False,2878.43790259249,7.965350381370379,True,True,2
9210,9211,1754,3,19,18.7468325574882,64089.2367801103,1.1008065128136,7.05717514366745,21.7123037192926,22,1439.67463156089,1439.67463156089,0.548234868763018,20,27,3,False,4318.11253415338,8.37080522822519,True,True,2
9211,9212,1754,4,19,18.7468325574882,64089.2367801103,1.1008065128136,7.05717514366745,22.3729766629605,23,1154.33338955791,1154.33338955791,0.660672943667929,20,27,4,False,5472.44592371129,8.607663664841343,True,True,3
9212,9213,1754,5,19,18.7468325574882,64089.2367801103,1.1008065128136,7.05717514366745,23.2261931440363,24,1392.26769716001,1392.26769716001,0.853216481075807,20,27,5,False,6864.7136208713,8.834295263399918,True,True,4
9213,9214,1754,6,19,18.7468325574882,64089.2367801103,1.1008065128136,7.05717514366745,23.6119412099814,24,1324.63650435147,1324.63650435147,0.385748065945119,20,27,5,False,8189.35012522277,9.010711926265797,True,True,4
9214,9215,1754,7,19,18.7468325574882,64089.2367801103,1.1008065128136,7.05717514366745,24.4801320668974,25,1266.75757376487,1266.75757376487,0.868190856915917,20,27,6,False,9456.10769898764,9.15452187523317,True,True,0
9215,9216,1754,8,19,18.7468325574882,64089.2367801103,1.1008065128136,7.05717514366745,24.9859484516664,25,1550.64687086331,1550.64687086331,0.505816384769046,20,27,6,False,11006.75456985095,9.306355264307836,True,True,0
9216,9217,1754,9,19,18.7468325574882,64089.2367801103,1.1008065128136,7.05717514366745,25.1842132114161,26,1125.58784611762,1125.58784611762,0.198264759749688,20,27,7,False,12132.34241596857,9.40371251352528,True,True,1
9217,9218,1754,10,19,18.7468325574882,64089.2367801103,1.1008065128136,7.05717514366745,25.8748051648897,26,45158.2575397547,45158.2575397547,0.690591953473574,20,27,7,False,57290.599955723264,10.955909294324991,True,True,1
9220,9221,1756,1,19,18.8274476444349,83319.3665318119,1.38580051825799,4.31510638131997,21.4621516309797,22,3361.87982866927,3361.87982866927,1.2489034682868,21,25,3,False,3361.87982866927,8.120552977729611,True,True,2
9221,9222,1756,2,19,18.8274476444349,83319.3665318119,1.38580051825799,4.31510638131997,22.5686670504133,23,3935.06163591532,3935.06163591532,1.10651541943362,21,25,4,False,7296.94146458459,8.895347596216705,True,True,3
9222,9223,1756,3,19,18.8274476444349,83319.3665318119,1.38580051825799,4.31510638131997,23.3629185304526,24,4037.55336225888,4037.55336225888,0.794251480039324,21,25,5,False,11334.494826843471,9.33569421676104,True,True,4
9223,9224,1756,4,19,18.8274476444349,83319.3665318119,1.38580051825799,4.31510638131997,23.9897889759767,24,64242.8771602564,64242.8771602564,0.626870445524115,21,25,5,False,75577.37198709988,11.232925436410833,True,True,4
9225,9226,1757,1,19,18.4688589489087,526543.640399604,0.212825767417903,11.2000715142692,20.2552748070107,21,7678.08898503787,7678.08898503787,1.57359009068409,19,30,2,False,7678.08898503787,8.946256197365742,True,True,1
9226,9227,1757,2,19,18.4688589489087,526543.640399604,0.212825767417903,11.2000715142692,21.6055208286781,22,9580.25482573446,9580.25482573446,1.35024602166731,19,30,3,False,17258.34381077233,9.756108945998864,True,True,2
9227,9228,1757,3,19,18.4688589489087,526543.640399604,0.212825767417903,11.2000715142692,23.4987861739032,24,8285.76122771693,8285.76122771693,1.89326534522515,19,30,5,False,25544.10503848926,10.148200993656591,True,True,4
9228,9229,1757,4,19,18.4688589489087,526543.640399604,0.212825767417903,11.2000715142692,25.0946639134635,26,8431.40328081821,8431.40328081821,1.59587773956027,19,30,7,False,33975.50831930747,10.433424633009855,True,True,1
9229,9230,1757,5,19,18.4688589489087,526543.640399604,0.212825767417903,11.2000715142692,26.5451725084292,27,8605.96319306561,8605.96319306561,1.45050859496568,19,30,8,False,42581.47151237308,10.659197980736048,True,True,2
9230,9231,1757,6,19,18.4688589489087,526543.640399604,0.212825767417903,11.2000715142692,26.8277706083447,27,8356.06002540926,8356.06002540926,0.282598099915588,19,30,8,False,50937.53153778234,10.838374920826656,True,True,2
9231,9232,1757,7,19,18.4688589489087,526543.640399604,0.212825767417903,11.2000715142692,28.0469681790359,29,7787.7151937551,7787.7151937551,1.21919757069114,19,30,10,False,58725.24673153744,10.980642039298141,True,True,4
9235,9236,1759,1,19,18.9829604825936,30466.6586368508,0.789537559001218,8.76547472049417,21.9347743022111,22,4215.22555372395,4215.22555372395,2.16227626061629,20,29,3,False,4215.22555372395,8.346695588250293,True,True,2
9236,9237,1759,2,19,18.9829604825936,30466.6586368508,0.789537559001218,8.76547472049417,24.8039379885507,25,3389.62580720005,3389.62580720005,2.86916368633957,20,29,6,False,7604.851360924,8.93667314595226,True,True,0
9237,9238,1759,3,19,18.9829604825936,30466.6586368508,0.789537559001218,8.76547472049417,27.1329136696425,28,21670.5215031931,21670.5215031931,2.32897568109177,20,29,9,False,29275.3728641171,10.284536082810156,True,True,3
9239,9240,1760,1,19,18.4019556175917,161663.908477667,0.954981269314984,17.8893875640038,22.6494476210471,23,7156.46847917656,7156.46847917656,3.29251073414035,20,38,4,False,7156.46847917656,8.87591163307526,False,True,3
9240,9241,1760,2,19,18.4019556175917,161663.908477667,0.954981269314984,17.8893875640038,25.3969333336377,26,7062.99631557269,7062.99631557269,2.74748571259064,20,38,7,False,14219.46479474925,9.562437388811048,False,True,1
9241,9242,1760,3,19,18.4019556175917,161663.908477667,0.954981269314984,17.8893875640038,29.6400376884934,30,6340.61001123548,6340.61001123548,4.24310435485568,20,38,11,False,20560.074805984732,9.931154994758408,False,True,0
9242,9243,1760,4,19,18.4019556175917,161663.908477667,0.954981269314984,17.8893875640038,32.4731790222695,33,7673.66153444184,7673.66153444184,2.83314133377611,20,38,14,False,28233.73634042657,10.24830828402284,False,True,3
9243,9244,1760,5,19,18.4019556175917,161663.908477667,0.954981269314984,17.8893875640038,35.6502584995258,36,122446.109720652,122446.109720652,3.17707947725633,20,38,17,False,150679.84606107857,11.922919276742952,False,True,1
9245,9246,1761,1,19,18.7661615444813,9310.50966690131,0.849625661274846,2.82549730087004,20.7412952864093,21,4293.54154647493,4293.54154647493,1.12550808065313,20,23,2,False,4293.54154647493,8.36510008750456,False,True,1
9247,9248,1762,1,19,18.0920169746969,10922.5746059099,0.713276330897523,1.51642420641518,19.1594908301488,20,3625.62706151675,3625.62706151675,0.354197524554388,19,21,1,False,3625.62706151675,8.196058311144533,False,True,0
9248,9249,1762,2,19,18.0920169746969,10922.5746059099,0.713276330897523,1.51642420641518,19.6035866338804,20,3262.63775823386,3262.63775823386,0.444095803731609,19,21,1,False,6888.26481975061,8.837719655811048,False,True,0
9250,9251,1763,1,19,18.8954065602738,11284.1879961803,1.97352884201136,2.69599782299986,21.7701361285976,22,3815.48347003739,3815.48347003739,0.901200726312368,21,24,3,False,3815.48347003739,8.247084720045441,False,True,2
9251,9252,1763,2,19,18.8954065602738,11284.1879961803,1.97352884201136,2.69599782299986,22.702991697142,23,3596.98655946284,3596.98655946284,0.932855568544461,21,24,4,False,7412.470029500229,8.911053898757554,False,True,3
9253,9254,1764,1,19,18.8008786188439,18714.0214130189,0.671292669556149,5.62680652873806,20.7575048080042,21,2100.46631768071,2100.46631768071,1.28533351960419,20,26,2,False,2100.46631768071,7.650390626565457,True,True,1
9254,9255,1764,2,19,18.8008786188439,18714.0214130189,0.671292669556149,5.62680652873806,21.5757330760676,22,1661.12651196635,1661.12651196635,0.81822826806341,20,26,3,False,3761.59282964706,8.232863581084219,True,True,2
9255,9256,1764,3,19,18.8008786188439,18714.0214130189,0.671292669556149,5.62680652873806,22.9170322594581,23,1786.17269241384,1786.17269241384,1.34129918339051,20,26,4,False,5547.7655220608995,8.621330753542107,True,True,3
9256,9257,1764,4,19,18.8008786188439,18714.0214130189,0.671292669556149,5.62680652873806,23.8977332027145,24,11608.5396109733,11608.5396109733,0.98070094325635,20,26,5,False,17156.3051330342,9.750179317179851,True,True,4
9258,9259,1765,1,19,18.6293376369867,132482.688368734,0.407204482538237,10.7069648595946,21.5880951243686,22,5340.84255411355,5340.84255411355,2.5515530048436,20,30,3,False,5340.84255411355,8.58332592002582,True,True,2
9259,9260,1765,2,19,18.6293376369867,132482.688368734,0.407204482538237,10.7069648595946,23.5602464713168,24,7284.81127248145,7284.81127248145,1.97215134694821,20,30,5,False,12625.653826595,9.443565241730253,True,True,4
9260,9261,1765,3,19,18.6293376369867,132482.688368734,0.407204482538237,10.7069648595946,25.8222363095757,26,5565.3332880543,5565.3332880543,2.26198983825891,20,30,7,False,18190.987114649302,9.808736507692425,True,True,1
9261,9262,1765,4,19,18.6293376369867,132482.688368734,0.407204482538237,10.7069648595946,27.8978920601395,28,6425.9430131747,6425.9430131747,2.07565575056379,20,30,9,False,24616.930127824002,10.111230323410627,True,True,3
9264,9265,1766,1,19,18.6359660236631,893466.990877797,1.05000926464902,24.3025232225199,20.5855525315802,21,6649.54528747104,6649.54528747104,0.899577243268082,20,44,2,False,6649.54528747104,8.802454128404184,True,True,1
9265,9266,1766,2,19,18.6359660236631,893466.990877797,1.05000926464902,24.3025232225199,21.2647079177961,22,6533.53563219561,6533.53563219561,0.679155386215904,20,44,3,False,13183.080919666649,9.486765389847852,True,True,2
9266,9267,1766,3,19,18.6359660236631,893466.990877797,1.05000926464902,24.3025232225199,22.3198643788416,23,5720.67315353846,5720.67315353846,1.05515646104554,20,44,4,False,18903.75407320511,9.847168707682108,True,True,3
9267,9268,1766,4,19,18.6359660236631,893466.990877797,1.05000926464902,24.3025232225199,24.4912231513104,25,5881.7623832869,5881.7623832869,2.17135877246875,20,44,6,False,24785.51645649201,10.118055093028898,True,True,0
9268,9269,1766,5,19,18.6359660236631,893466.990877797,1.05000926464902,24.3025232225199,25.8282036233207,26,5003.27621305226,5003.27621305226,1.33698047201036,20,44,7,False,29788.79266954427,10.301921085949784,True,True,1
9269,9270,1766,6,19,18.6359660236631,893466.990877797,1.05000926464902,24.3025232225199,26.6966058028513,27,6213.9460166811,6213.9460166811,0.868402179530636,20,44,8,False,36002.73868622537,10.49137806444111,True,True,2
9270,9271,1766,7,19,18.6359660236631,893466.990877797,1.05000926464902,24.3025232225199,27.8424115741203,28,6800.26605158834,6800.26605158834,1.14580577126892,20,44,9,False,42803.00473781371,10.664386945833122,True,True,3
9271,9272,1766,8,19,18.6359660236631,893466.990877797,1.05000926464902,24.3025232225199,29.0378089384054,30,4436.71519767088,4436.71519767088,1.19539736428509,20,44,11,False,47239.71993548459,10.763011510150392,True,True,0
9272,9273,1766,9,19,18.6359660236631,893466.990877797,1.05000926464902,24.3025232225199,29.8651849563987,30,7280.66770487002,7280.66770487002,0.827376017993377,20,44,11,False,54520.38764035461,10.906348337437318,True,True,0
9273,9274,1766,10,19,18.6359660236631,893466.990877797,1.05000926464902,24.3025232225199,30.8817437804015,31,5802.79722784258,5802.79722784258,1.01655882400278,20,44,12,False,60323.18486819719,11.007488378063725,True,True,1
9274,9275,1766,11,19,18.6359660236631,893466.990877797,1.05000926464902,24.3025232225199,32.6837615420645,33,5511.60599313454,5511.60599313454,1.80201776166301,20,44,14,False,65834.79086133173,11.09491890349769,True,True,3
9275,9276,1766,12,19,18.6359660236631,893466.990877797,1.05000926464902,24.3025232225199,34.3468508003598,35,5698.59061318214,5698.59061318214,1.66308925829524,20,44,16,False,71533.38147451387,11.177933472889492,True,True,0
9276,9277,1766,13,19,18.6359660236631,893466.990877797,1.05000926464902,24.3025232225199,36.0181681972362,37,5890.08726523354,5890.08726523354,1.67131739687644,20,44,18,False,77423.4687397474,11.257058143206592,True,True,2
9277,9278,1766,14,19,18.6359660236631,893466.990877797,1.05000926464902,24.3025232225199,37.5441318014685,38,5097.52505442984,5097.52505442984,1.52596360423228,20,44,19,False,82520.99379417725,11.32082012823816,True,True,3
9278,9279,1766,15,19,18.6359660236631,893466.990877797,1.05000926464902,24.3025232225199,38.6101713156763,39,5577.41997430074,5577.41997430074,1.06603951420781,20,44,20,False,88098.41376847799,11.386221157741836,True,True,4
9279,9280,1766,16,19,18.6359660236631,893466.990877797,1.05000926464902,24.3025232225199,40.9131277374955,41,5702.10748402063,5702.10748402063,2.30295642181919,20,44,22,False,93800.52125249861,11.4489363529065,True,False,1
9280,9281,1766,17,19,18.6359660236631,893466.990877797,1.05000926464902,24.3025232225199,42.7970477962846,43,745590.475393874,745590.475393874,1.88392005878915,20,44,24,False,839390.9966463726,13.640433095223798,True,False,3
9282,9283,1767,1,19,18.9018205320463,173249.519383794,0.542455946974663,4.13424417304827,20.951095435307,21,19013.4842372236,19013.4842372236,1.50681895628611,20,24,2,False,19013.4842372236,9.852956295998894,True,True,1
9283,9284,1767,2,19,18.9018205320463,173249.519383794,0.542455946974663,4.13424417304827,22.1309511448345,23,18276.0183359372,18276.0183359372,1.17985570952752,20,24,4,False,37289.502573160804,10.526493950506579,True,True,3
9286,9287,1768,1,19,18.8195791952312,17728.0035255221,0.827028091718329,4.39053688627025,20.4617919906199,21,2701.71693459136,2701.71693459136,0.815184703670402,20,25,2,False,2701.71693459136,7.902012818110943,True,True,1
9287,9288,1768,2,19,18.8195791952312,17728.0035255221,0.827028091718329,4.39053688627025,22.0790841708603,23,3216.18906517031,3216.18906517031,1.6172921802404,20,25,4,False,5917.90599976167,8.685906913463363,True,True,3
9288,9289,1768,3,19,18.8195791952312,17728.0035255221,0.827028091718329,4.39053688627025,23.1619843144051,24,10928.2127888661,10928.2127888661,1.08290014354479,20,25,5,False,16846.11878862777,9.731934929386915,True,True,4
9290,9291,1769,1,19,18.4989343623165,29411.4265761838,0.800209673814562,5.34227335851876,20.7353674496763,21,3057.87343045173,3057.87343045173,1.43622341354518,20,25,2,False,3057.87343045173,8.025801967175807,True,True,1
9291,9292,1769,2,19,18.4989343623165,29411.4265761838,0.800209673814562,5.34227335851876,22.3764574982614,23,3501.069073182,3501.069073182,1.64109004858518,20,25,4,False,6558.942503633731,8.788737117209745,True,True,3
9292,9293,1769,3,19,18.4989343623165,29411.4265761838,0.800209673814562,5.34227335851876,23.5977148720773,24,21334.8662911354,21334.8662911354,1.22125737381587,20,25,5,False,27893.80879476913,10.236195885793657,True,True,4
9294,9295,1770,1,19,18.7284973000642,9484.89558720476,0.688426826779674,1.10354514748158,19.909070774322,20,4584.19983317777,4584.19983317777,0.492146647478153,20,21,1,False,4584.19983317777,8.430588967858094,False,True,0
9296,9297,1771,1,19,18.7809558296576,21313.9089355909,0.709923247779218,5.73566013428374,21.6353835531606,22,2412.45037075499,2412.45037075499,2.1445044757238,20,26,3,False,2412.45037075499,7.788812691704946,False,True,2
9297,9298,1771,2,19,18.7809558296576,21313.9089355909,0.709923247779218,5.73566013428374,22.6252078119267,23,2648.39030044193,2648.39030044193,0.989824258766056,20,26,4,False,5060.84067119692,8.529485465144855,False,True,3
9298,9299,1771,3,19,18.7809558296576,21313.9089355909,0.709923247779218,5.73566013428374,24.8019166850461,25,14941.2937491105,14941.2937491105,2.17670887311941,20,26,6,False,20002.13442030742,9.903644261272044,False,True,0
9300,9301,1772,1,19,18.2717436514795,22526.42974297,2.22434044791907,7.233918357877,22.5775868324996,23,3202.90112371283,3202.90112371283,2.08150273310102,21,28,4,False,3202.90112371283,8.072124447447653,False,True,3
9301,9302,1772,2,19,18.2717436514795,22526.42974297,2.22434044791907,7.233918357877,25.0040424054821,26,2772.6283787761,2772.6283787761,2.42645557298254,21,28,7,False,5975.52950248893,8.695595327721636,False,True,1
9302,9303,1772,3,19,18.2717436514795,22526.42974297,2.22434044791907,7.233918357877,26.3576634372922,27,15562.9076477878,15562.9076477878,1.35362103181003,21,28,8,False,21538.43715027673,9.977640819926853,False,True,2
9304,9305,1773,1,19,18.7145809447393,489795.63759166,0.987519288500873,9.76404278322985,23.7819018593967,24,38290.3737706443,38290.3737706443,4.07980162615658,20,30,5,False,38290.3737706443,10.552979921880606,False,True,4
9305,9306,1773,2,19,18.7145809447393,489795.63759166,0.987519288500873,9.76404278322985,25.8552160207741,26,27285.8508770334,27285.8508770334,2.07331416137741,20,30,7,False,65576.2246476777,11.090983729400612,False,True,1
9306,9307,1773,3,19,18.7145809447393,489795.63759166,0.987519288500873,9.76404278322985,28.9236115370439,29,386014.489652872,386014.489652872,3.06839551626977,20,30,10,False,451590.7143005497,13.02053376365919,False,True,4
9308,9309,1774,1,19,18.5712894923054,194481.959112289,0.703088450395158,12.8581082116048,21.9072564893745,22,11520.0289972939,11520.0289972939,2.63287854667398,20,33,3,False,11520.0289972939,9.351929252942611,True,True,2
9309,9310,1774,2,19,18.5712894923054,194481.959112289,0.703088450395158,12.8581082116048,23.7844017769648,24,11143.6626543621,11143.6626543621,1.87714528759034,20,33,5,False,22663.691651656,10.028563558678655,True,True,4
9310,9311,1774,3,19,18.5712894923054,194481.959112289,0.703088450395158,12.8581082116048,27.023300618673,28,11655.012878651,11655.012878651,3.23889884170818,20,33,9,False,34318.704530307004,10.44347494430805,True,True,3
9311,9312,1774,4,19,18.5712894923054,194481.959112289,0.703088450395158,12.8581082116048,28.9607072143519,29,9781.10696216693,9781.10696216693,1.93740659567886,20,33,10,False,44099.811492473935,10.694233462455523,True,True,4
9312,9313,1774,5,19,18.5712894923054,194481.959112289,0.703088450395158,12.8581082116048,30.8848849415413,31,133654.358900929,133654.358900929,1.92417772718945,20,33,12,False,177754.17039340292,12.088162435250332,True,True,1
9316,9317,1776,1,19,18.0281691611744,246617.625234019,0.293310478616825,12.7193889743668,21.7581315589164,22,9970.53831235593,9970.53831235593,3.43665191912509,19,32,3,False,9970.53831235593,9.207490145171718,True,True,2
9317,9318,1776,2,19,18.0281691611744,246617.625234019,0.293310478616825,12.7193889743668,24.6687421302297,25,9912.75156778239,9912.75156778239,2.91061057131339,19,32,6,False,19883.28988013832,9.897685245670877,True,True,0
